havenot2	ginicnty	income_i	income_cnty	black_cnty	perc_bush04	pop_cnty	educ_i	age_i	gender_i	white	unemp_i	union_i	partyid_i	ideo_i	attend_i	fips
0	0.1835937201976776	1	0.36871084570884705	0.010589713230729103	0.6883116960525513	0.008595604449510574	1	55	0	0	0	0	0	0.5	1	40131
	0.4804687798023224	0.125	0.10310263931751251	0.06331031024456024	0.5974025726318359	0.002464671852067113	0.6666666865348816	69	0	1	1	0	1	0.75	1	40133
1	0.2734375	0.25	0.22948861122131348	0.020119648426771164	0.8961038589477539	0.0019114324823021889	0.3333333432674408	41	1	0	0	0	0.25	0.5	1	40139
0	0.5156250596046448	0.75	0.24023978412151337	0.14469371736049652	0.6363636255264282	0.060323476791381836	1	55	0	1	0	0	0.25	0.25	0.4000000059604645	40143
1	0.5156250596046448	0	0.24023978412151337	0.14469371736049652	0.6363636255264282	0.060323476791381836	0.3333333432674408	39	1	0	0	0	0	0.5	0.4000000059604645	40143
0	0.5156250596046448	0.25	0.24023978412151337	0.14469371736049652	0.6363636255264282	0.060323476791381836	0.6666666865348816	83	0	1	1	0	1	0.75	0.800000011920929	40143
0	0.5156250596046448	0.75	0.24023978412151337	0.14469371736049652	0.6363636255264282	0.060323476791381836	0.8333333134651184	46	0	0	0	0	0.75	0.5	0.6000000238418579	40143
	0.5156250596046448	0.43142586946487427	0.24023978412151337	0.14469371736049652	0.6363636255264282	0.060323476791381836	0.3333333432674408	44	1	0	0	0	0.25	0.75	0.800000011920929	40143
1	0.4921874701976776	0.625	0.23166055977344513	0.03226831555366516	0.7272726893424988	0.005038700066506863	0.3333333432674408	28	1	0	0	1	0	0	0.6000000238418579	40147
0	0.36328125	0.75	0.21228674054145813	0.01421585027128458	0.7532467842102051	0.001065380172803998	0.8333333134651184	46	0	1	0	0	0.75	0.75	0.6000000238418579	40149
1	0.41015625	0.625	0.41827481985092163	0.01159572508186102	0.45454543828964233	0.03784974664449692	0.6666666865348816	58	1	1	0	0	0.25	0.25	0.800000011920929	41005
	0.41015625	0.5	0.41827481985092163	0.01159572508186102	0.45454543828964233	0.03784974664449692	0.3333333432674408	26	0	1	0	0	0	0.75	0.4000000059604645	41005
0	0.41015625	1	0.41827481985092163	0.01159572508186102	0.45454543828964233	0.03784974664449692	0.3333333432674408	37	0	1	1	0	0.25	0.5	0.20000000298023224	41005
0	0.4335937798023224	0.125	0.15203675627708435	0.006537856999784708	0.5194805264472961	0.006369016133248806	0.6666666865348816	47	1	0	0	0	0	0.5	1	41011
1	0.2656249701976776	0.25	0.17614543437957764	0.004807497840374708	0.6493505835533142	0.010867288336157799	0.6666666865348816	64	1	1	1	0	0	0	0.6000000238418579	41019
0	0.3710937798023224	0.5	0.22426506876945496	0.007886159233748913	0.5194805264472961	0.02043757028877735	0.6666666865348816	77	1	1	1	0	0	0.5	0.20000000298023224	41029
0	0.3710937798023224	0.75	0.22426506876945496	0.007886159233748913	0.5194805264472961	0.02043757028877735	0.1666666716337204	45	0	1	1	0	0.25	0.5	0	41029
1	0.41015625	0	0.19902697205543518	0.0037092214915901423	0.7402597665786743	0.006697085686028004	0.3333333432674408	63	0	1	1	0	0.25	0.5	0.20000000298023224	41035
0	0.4296874701976776	0.586670994758606	0.21102701127529144	0.01307760365307331	0.3246753215789795	0.035459380596876144	0.6666666865348816	66	1	0	1	0	0.25	0.5	0.800000011920929	41039
0	0.4296874701976776	0.375	0.21102701127529144	0.01307760365307331	0.3246753215789795	0.035459380596876144	0.3333333432674408	41	0	1	0	0	0.25	0.25	0.20000000298023224	41039
0	0.3046874403953552	0.5	0.24519184231758118	0.014008686877787113	0.5064935088157654	0.03164041042327881	0.8333333134651184	55	1	0	1	0	0.75	0.75	0.6000000238418579	41047
0	0.4843749701976776	0.5	0.28373315930366516	0.07824314385652542	0.15584416687488556	0.07285581529140472	0.6666666865348816	35	1	1	0	0	1	1	1	41051
0	0.4843749701976776	0.75	0.28373315930366516	0.07824314385652542	0.15584416687488556	0.07285581529140472	1	44	1	1	0	1	0	0	0.4000000059604645	41051
0	0.4843749701976776	0.125	0.28373315930366516	0.07824314385652542	0.15584416687488556	0.07285581529140472	0.6666666865348816	55	0	1	1	0	0.25	0.5	0.4000000059604645	41051
	0.4843749701976776	0.125	0.28373315930366516	0.07824314385652542	0.15584416687488556	0.07285581529140472	0.6666666865348816	83	0	1	1	0	0.25	0.5	0.6000000238418579	41051
0	0.3242187798023224	0.375	0.2984698712825775	0.005762243643403053	0.5194805264472961	0.007437573745846748	0.6666666865348816	62	0	1	0	0	0.5	0.75	0.800000011920929	41053
0	0.2929687201976776	0.625	0.42443230748176575	0.023567479103803635	0.4025973975658417	0.05283230170607567	0.6666666865348816	44	0	1	0	0	0.75	0.5	1	41067
1	0.2929687201976776	0.25	0.42443230748176575	0.023567479103803635	0.4025973975658417	0.05283230170607567	0.3333333432674408	70	1	0	1	0	0.5	0.5	0.800000011920929	41067
0	0.2929687201976776	0.25	0.42443230748176575	0.023567479103803635	0.4025973975658417	0.05283230170607567	0.6666666865348816	83	0	1	1	0	0.25	0.5	0.20000000298023224	41067
1	0.5429688096046448	0.5	0.26573851704597473	0.1778063327074051	0.35064932703971863	0.12523111701011658	0.6666666865348816	50	1	0	0	0	0.25	0.5	0.20000000298023224	42003
1	0.5429688096046448	0.125	0.26573851704597473	0.1778063327074051	0.35064932703971863	0.12523111701011658	0.3333333432674408	53	0	1	0	0	0.25	0.5	0.20000000298023224	42003
	0.5429688096046448	0.375	0.26573851704597473	0.1778063327074051	0.35064932703971863	0.12523111701011658	0.3333333432674408	71	1	1	1	0	0	0.25	1	42003
1	0.5429688096046448	0.25	0.26573851704597473	0.1778063327074051	0.35064932703971863	0.12523111701011658	0.3333333432674408	71	1	1	1	0	0.25	0.75	0.6000000238418579	42003
0	0.5429688096046448	0.6030154824256897	0.26573851704597473	0.1778063327074051	0.35064932703971863	0.12523111701011658	0.8333333134651184	65	0	1	1	0	0.25	0.5	0.6000000238418579	42003
0	0.5429688096046448	0.125	0.26573851704597473	0.1778063327074051	0.35064932703971863	0.12523111701011658	0.3333333432674408	25	0	0	0	0	0	0.75	0.6000000238418579	42003
	0.2382812201976776	0.586670994758606	0.20916998386383057	0.011618812568485737	0.5974025726318359	0.007001377642154694	0.6666666865348816	50	1	1	0	1	0.5	0.5	0.6000000238418579	42005
0	0.28125	0.125	0.24650587141513824	0.08158954232931137	0.4285714030265808	0.017463523894548416	0.3333333432674408	26	1	1	0	0	1	0.75	0.800000011920929	42007
0	0.28125	0.625	0.325564980506897	0.06224990636110306	0.49350643157958984	0.04162454232573509	1	62	1	1	0	0	0.75	0.75	1	42011
0	0.28125	0.875	0.325564980506897	0.06224990636110306	0.49350643157958984	0.04162454232573509	0.6666666865348816	55	1	1	0	0	0.75	0.5	0.4000000059604645	42011
0	0.3593749403953552	0.28522542119026184	0.20494553446769714	0.02359200455248356	0.6623376607894897	0.012902937829494476	0.1666666716337204	55	0	1	1	0	0.5	0.75	0.6000000238418579	42013
0	0.3203124701976776	0	0.5575078725814819	0.04925302043557167	0.4285714030265808	0.0637160912156105	0.3333333432674408	74	0	1	1	0	1	0.75	0.800000011920929	42017
0	0.3203124701976776	0.625	0.5575078725814819	0.04925302043557167	0.4285714030265808	0.0637160912156105	0.6666666865348816	68	0	1	1	0	0.25	0.5	0.4000000059604645	42017
	0.3320311903953552	0.375	0.1746576428413391	0.04903802648186684	0.4675324261188507	0.014713930897414684	0.1666666716337204	81	1	1	1	0	0.25	0.75	0.4000000059604645	42021
	0.1562499850988388	0.75	0.2633819580078125	0.020403383299708366	0.45454543828964233	0.00649651326239109	0.6666666865348816	52	1	1	0	1	1	0.5	0.6000000238418579	42025
0	0.5078125	0	0.2554760277271271	0.0392187274992466	0.48051944375038147	0.01539753656834364	0.3333333432674408	21	0	1	1	0	0.75	0.5	0.4000000059604645	42027
1	0.4140625596046448	0.75	0.6651607751846313	0.08345497399568558	0.48051944375038147	0.05015793815255165	0.8333333134651184	49	0	1	0	0	0	0.25	0.800000011920929	42029
1	0.4140625596046448	0.75	0.6651607751846313	0.08345497399568558	0.48051944375038147	0.05015793815255165	0.3333333432674408	59	1	1	0	1	0	0	0.6000000238418579	42029
0	0.3710937798023224	0.25	0.20956094563007355	0.019129227846860886	0.58441561460495	0.006709589157253504	0.3333333432674408	81	0	1	1	0	0.25	0.5	0.800000011920929	42037
0	0.2578124701976776	0.375	0.39885756373405457	0.041424624621868134	0.6363636255264282	0.02358902432024479	0.5	51	0	1	0	0	1	0.75	0.800000011920929	42041
0	0.4687500596046448	0.625	0.4168521761894226	0.26147985458374023	0.35064932703971863	0.05691169947385788	0.3333333432674408	48	1	1	1	0	1	0.75	0.20000000298023224	42045
0	0.3710937798023224	0.625	0.21832476556301117	0.09283435344696045	0.4025973975658417	0.028498075902462006	0.8333333134651184	30	1	1	0	0	0.5	0.75	0.6000000238418579	42049
0	0.3710937798023224	0.125	0.21832476556301117	0.09283435344696045	0.4025973975658417	0.028498075902462006	0.3333333432674408	29	1	1	0	0	1	0.75	0.800000011920929	42049
1	0.21875	0.625	0.2361890971660614	0.012563098222017288	0.7922077775001526	0.0014003164833411574	0.3333333432674408	22	0	1	1	0	0.5	0.25	0.6000000238418579	42057
1	0.3515625298023224	0.625	0.18469206988811493	0.04688353091478348	0.45454543828964233	0.0038768770173192024	1	52	0	1	0	1	0.25	0	0.800000011920929	42059
0	0.3476562201976776	0	0.1817273497581482	0.03395050764083862	0.5324675440788269	0.008974919095635414	0	51	1	1	1	0	0.25	0.75	0.20000000298023224	42063
0	0.3828125	0.875	0.16197343170642853	0.0036659527104347944	0.6883116960525513	0.004516515415161848	0.6666666865348816	26	1	1	0	1	1	0.5	0.4000000059604645	42065
	0.2656249701976776	0.25	0.3396283686161041	0.04889167845249176	0.6623376607894897	0.05227731913328171	0.1666666716337204	58	1	0	1	0	0.25	0.25	0	42071
0	0.2656249701976776	0.125	0.3396283686161041	0.04889167845249176	0.6623376607894897	0.05227731913328171	0.1666666716337204	69	0	0	1	0	0	0.5	0.4000000059604645	42071
0	0.2656249701976776	0.375	0.3396283686161041	0.04889167845249176	0.6623376607894897	0.05227731913328171	0.6666666865348816	86	1	1	0	0	0.75	0.75	0.800000011920929	42071
0	0.2890625298023224	0.25	0.2071935087442398	0.04838234558701515	0.45454543828964233	0.009275930933654308	0.5	58	0	1	0	0	0	0.75	0.800000011920929	42073
1	0.2109374701976776	0.125	0.31346720457077026	0.0240147914737463	0.6753246784210205	0.013340569101274014	0.3333333432674408	65	1	1	1	0	0.25	0.5	0	42075
0	0.3789062798023224	0.625	0.3263360261917114	0.07903054356575012	0.4285714030265808	0.03513038903474808	1	44	0	1	0	0	0.5	0.5	0.800000011920929	42077
0	0.3789062798023224	1	0.3263360261917114	0.07903054356575012	0.4285714030265808	0.03513038903474808	1	49	1	1	0	0	1	0.5	0.800000011920929	42077
0	0.3789062798023224	0.75	0.3263360261917114	0.07903054356575012	0.4285714030265808	0.03513038903474808	1	55	1	1	0	0	0.25	0.5	0	42077
0	0.3789062798023224	0.3646729588508606	0.3263360261917114	0.07903054356575012	0.4285714030265808	0.03513038903474808	0.3333333432674408	36	0	1	0	0	0.75	0	0.4000000059604645	42077
0	0.390625	0.625	0.20343603193759918	0.04467695578932762	0.4285714030265808	0.032585978507995605	0.8333333134651184	25	0	1	0	0	0	0.5	0.4000000059604645	42079
0	0.390625	0.125	0.20343603193759918	0.04467695578932762	0.4285714030265808	0.032585978507995605	0.3333333432674408	56	1	1	0	0	0	0.5	0.4000000059604645	42079
1	0.3203124701976776	0.625	0.20848582684993744	0.058399029076099396	0.6883116960525513	0.011806811206042767	0.3333333432674408	28	1	1	0	0	0.75	0.75	0.20000000298023224	42081
1	0.19531244039535522	0.5	0.3610003888607025	0.17606741189956665	0.45454543828964233	0.017105937004089355	0.3333333432674408	53	0	1	0	0	0.25	0.5	0.20000000298023224	42089
0	0.4375	0.25	0.5743622779846191	0.11445267498493195	0.37662336230278015	0.080897256731987	0.3333333432674408	71	1	1	1	0	0	0.5	0.6000000238418579	42091
0	0.4375	0.3646729588508606	0.5743622779846191	0.11445267498493195	0.37662336230278015	0.080897256731987	0.3333333432674408	66	0	1	1	0	0.75	0.75	0.6000000238418579	42091
1	0.4375	0.625	0.5743622779846191	0.11445267498493195	0.37662336230278015	0.080897256731987	0.8333333134651184	41	1	1	1	0	0.75	0.5	0.6000000238418579	42091
1	0.4375	0.375	0.5743622779846191	0.11445267498493195	0.37662336230278015	0.080897256731987	0.6666666865348816	80	1	1	1	1	0	0.5	0.800000011920929	42091
0	0.4375	0.875	0.5743622779846191	0.11445267498493195	0.37662336230278015	0.080897256731987	0.3333333432674408	46	0	1	0	0	1	0.75	0.800000011920929	42091
0	0.2851562201976776	0.43142586946487427	0.383034884929657	0.0626750960946083	0.44155845046043396	0.030066372826695442	0.3333333432674408	59	1	1	0	1	0	0.25	0.6000000238418579	42095
0	0.2851562201976776	0	0.383034884929657	0.0626750960946083	0.44155845046043396	0.030066372826695442	0.6666666865348816	75	0	1	1	0	0.75	0.5	0.20000000298023224	42095
0	0.2851562201976776	0.75	0.383034884929657	0.0626750960946083	0.44155845046043396	0.030066372826695442	0.3333333432674408	64	0	1	0	0	0.25	0.5	0.20000000298023224	42095
0	0.2851562201976776	0.625	0.383034884929657	0.0626750960946083	0.44155845046043396	0.030066372826695442	1	37	0	1	0	0	0	0.25	0.4000000059604645	42095
1	0.2851562201976776	0.5	0.383034884929657	0.0626750960946083	0.44155845046043396	0.030066372826695442	0.1666666716337204	60	1	0	0	0	0	0.75	0.4000000059604645	42095
0	0.30859375	0.125	0.16176709532737732	0.02625017985701561	0.58441561460495	0.009523648768663406	0.3333333432674408	55	1	1	1	0	0	0.75	0	42097
0	0.5664061903953552	0.375	0.138570636510849	0.6029090881347656	0.05194804072380066	0.1541213095188141	0.3333333432674408	34	0	1	1	0	0	0.5	0	42101
1	0.5664061903953552	0.125	0.138570636510849	0.6029090881347656	0.05194804072380066	0.1541213095188141	0.1666666716337204	22	0	0	0	0	0.25	0.75	0.800000011920929	42101
1	0.5664061903953552	0.5	0.138570636510849	0.6029090881347656	0.05194804072380066	0.1541213095188141	0.1666666716337204	65	0	0	0	1	0.25	0.75	0.800000011920929	42101
0	0.5664061903953552	1	0.138570636510849	0.6029090881347656	0.05194804072380066	0.1541213095188141	1	53	1	1	0	0	0	0	0.4000000059604645	42101
1	0.2695312798023224	0.125	0.20442426204681396	0.03523784875869751	0.5194805264472961	0.015077461488544941	0.3333333432674408	77	1	1	1	0	0.25	0.75	0	42107
	0.2695312798023224	0.125	0.20442426204681396	0.03523784875869751	0.5194805264472961	0.015077461488544941	0.3333333432674408	68	0	1	1	0	1	1	0.800000011920929	42107
0	0.30859375	0.125	0.17053093016147614	0.02975691668689251	0.6493505835533142	0.007896112278103828	0.3333333432674408	77	0	1	1	0	1	1	0.800000011920929	42111
0	0.2734375	0.25	0.21682612597942352	0.004585762042552233	0.5974025726318359	0.004321682266891003	0.3333333432674408	79	1	1	1	0	0.75	0.75	0.800000011920929	42115
1	0.2773436903953552	0.25	0.18295450508594513	0.007935287430882454	0.6883116960525513	0.004146220162510872	0.6666666865348816	45	0	1	1	0	0.25	0	0.800000011920929	42117
1	0.30078125	0.625	0.17724226415157318	0.01355400588363409	0.5974025726318359	0.005549201276153326	0.3333333432674408	28	0	1	0	0	0	0.5	0.6000000238418579	42121
0	0.3437500298023224	0.125	0.284482479095459	0.04563537985086441	0.45454543828964233	0.021093502640724182	0.8333333134651184	83	0	1	1	0	1	0.5	0.800000011920929	42125
0	0.30078125	0.625	0.24368232488632202	0.03627273440361023	0.6103895902633667	0.005239887163043022	0.3333333432674408	69	0	1	1	1	0.25	0.5	0.20000000298023224	42127
0	0.3476562201976776	0.25	0.2627846598625183	0.029240673407912254	0.5324675440788269	0.03737439960241318	0.5	69	1	1	1	0	1	1	0.6000000238418579	42129
0	0.3476562201976776	0.25	0.2627846598625183	0.029240673407912254	0.5324675440788269	0.03737439960241318	0.6666666865348816	33	0	1	0	0	1	0.75	0.800000011920929	42129
0	0.3476562201976776	0.25	0.2627846598625183	0.029240673407912254	0.5324675440788269	0.03737439960241318	0.6666666865348816	65	1	1	1	0	1	1	0.800000011920929	42129
0	0.3476562201976776	0.5	0.2627846598625183	0.029240673407912254	0.5324675440788269	0.03737439960241318	0.3333333432674408	51	0	1	0	0	0	1	0.800000011920929	42129
0	0.3476562201976776	0.6030154824256897	0.2627846598625183	0.029240673407912254	0.5324675440788269	0.03737439960241318	0.8333333134651184	31	0	1	0	0	0.75	1	0.4000000059604645	42129
0	0.1562499850988388	0.5	0.25967878103256226	0.00906987302005291	0.5974025726318359	0.002776035340502858	0.6666666865348816	57	1	1	0	0	0.75	0.75	0.4000000059604645	42131
0	0.20312495529651642	0.25	0.3692646920681	0.07090801745653152	0.6363636255264282	0.04376298934221268	0.1666666716337204	65	0	1	1	0	0.25	0.5	0.4000000059604645	42133
0	0.20312495529651642	0.875	0.3692646920681	0.07090801745653152	0.6363636255264282	0.04376298934221268	0.3333333432674408	38	0	1	0	0	0.75	0.5	0	42133
0	0.20312495529651642	0.125	0.3692646920681	0.07090801745653152	0.6363636255264282	0.04376298934221268	0.3333333432674408	84	0	1	1	0	0.25	0.75	0.20000000298023224	42133
1	0.20312495529651642	0.25	0.3692646920681	0.07090801745653152	0.6363636255264282	0.04376298934221268	0.6666666865348816	37	1	1	0	0	1	0.25	0.6000000238418579	42133
0	0.4960938096046448	0	0.48697370290756226	0.005292941816151142	0.3246753215789795	0.00505530321970582	0.1666666716337204	18	1	1	0	0	0.25	0.5	0.800000011920929	44001
1	0.2968750298023224	0.125	0.408294677734375	0.021335827186703682	0.3636363744735718	0.017019333317875862	0.6666666865348816	67	0	1	1	0	0	0.75	0.800000011920929	44003
1	0.4414063096046448	0	0.2715919315814972	0.11906461417675018	0.27272728085517883	0.06428531557321548	0.3333333432674408	78	0	1	1	0	0.25	0.75	0.800000011920929	44007
1	0.4414063096046448	0.25	0.2715919315814972	0.11906461417675018	0.27272728085517883	0.06428531557321548	0.3333333432674408	30	0	1	1	0	0.25	0	0	44007
0	0.3867188096046448	0.7419160604476929	0.5081719756126404	0.01632131077349186	0.35064932703971863	0.01289432868361473	1	55	1	1	0	1	0.25	0.25	0.6000000238418579	44009
0	0.4453125	0.7419160604476929	0.10481847822666168	0.38921064138412476	0.5194805264472961	0.002507614903151989	1	55	1	1	0	0	1	1	1	45001
1	0.47265625	0.375	0.22780534625053406	0.3424939811229706	0.6623376607894897	0.015936529263854027	0.5	82	0	1	1	0	0	0.5	1	45003
0	0.41015625	0.25	0.2104623019695282	0.21570619940757751	0.6753246784210205	0.018705904483795166	0.8333333134651184	63	1	1	1	0	0.75	1	0.4000000059604645	45007
0	0.2578124701976776	0.875	0.2963196337223053	0.3451317548751831	0.5974025726318359	0.017290214076638222	0.5	60	1	1	0	0	1	0.25	0.800000011920929	45015
0	0.2578124701976776	0.375	0.2963196337223053	0.3451317548751831	0.5974025726318359	0.017290214076638222	1	37	0	0	0	0	0.25	0.5	0.800000011920929	45015
0	0.5937499403953552	0.75	0.270864337682724	0.41943037509918213	0.48051944375038147	0.03497542440891266	0.6666666865348816	26	0	0	0	1	0.5	0.5	1	45019
0	0.5937499403953552	0.375	0.270864337682724	0.41943037509918213	0.48051944375038147	0.03497542440891266	1	39	1	0	0	0	0	0.5	0.6000000238418579	45019
0	0.4375	0	0.10303747653961182	0.4521820843219757	0.48051944375038147	0.004602914210408926	0.5	50	1	1	1	0	0.75	0.5	0.6000000238418579	45025
1	0.20312495529651642	0.75	0.3425496518611908	0.3494115471839905	0.6233766078948975	0.013163979165256023	0.8333333134651184	41	0	1	0	0	0.75	0.5	0.800000011920929	45035
0	0.20312495529651642	0.2763424217700958	0.3425496518611908	0.3494115471839905	0.6233766078948975	0.013163979165256023	0.1666666716337204	67	0	0	0	0	0	0	0.800000011920929	45035
0	0.4648437201976776	0.43142586946487427	0.18457260727882385	0.5582860708236694	0.5324675440788269	0.013705022633075714	0.3333333432674408	57	1	1	1	0	0.5	0.5	1	45041
0	0.4648437201976776	0.875	0.18457260727882385	0.5582860708236694	0.5324675440788269	0.013705022633075714	0.6666666865348816	46	0	1	0	0	1	0.75	0.4000000059604645	45041
1	0.4804687798023224	0.75	0.25345611572265625	0.24374844133853912	0.6623376607894897	0.044609759002923965	1	47	0	1	0	0	0.75	0.75	1	45045
0	0.4804687798023224	0.875	0.25345611572265625	0.24374844133853912	0.6623376607894897	0.044609759002923965	0.8333333134651184	28	1	1	0	0	0.75	0.5	0.20000000298023224	45045
0	0.4804687798023224	1	0.25345611572265625	0.24374844133853912	0.6623376607894897	0.044609759002923965	0.8333333134651184	50	0	1	1	0	1	0.75	1	45045
0	0.4609375298023224	0.375	0.16621960699558258	0.4246600568294525	0.5974025726318359	0.006939986255019903	0	68	1	1	1	0	1	0.75	1	45047
0	0.4257812798023224	0.875	0.2134052962064743	0.18879994750022888	0.6103895902633667	0.026349173858761787	0.8333333134651184	59	1	1	0	1	0.75	0.75	0.4000000059604645	45051
1	0.28125	0.25	0.3118273615837097	0.19659170508384705	0.7402597665786743	0.025764573365449905	0.6666666865348816	73	0	1	1	0	0.25	0.5	0	45063
1	0.3828125	0.375	0.19899438321590424	0.4119991958141327	0.6103895902633667	0.003691780846565962	0.1666666716337204	46	0	1	0	0	0.5	0.5	1	45071
0	0.47265625	0.375	0.2653149962425232	0.6265314817428589	0.35064932703971863	0.03806681931018829	1	60	1	1	1	0	0.25	0.5	0	45079
0	0.41796875	0.25	0.208388090133667	0.2829272150993347	0.6363636255264282	0.028388718143105507	0.6666666865348816	68	1	1	1	0	0.75	0.75	1	45083
1	0.41796875	0.375	0.208388090133667	0.2829272150993347	0.6363636255264282	0.028388718143105507	0.1666666716337204	44	1	0	0	0	0.25	0.5	0.20000000298023224	45083
0	0.3749999701976776	1	0.30878663063049316	0.2584037780761719	0.6363636255264282	0.02190614491701126	0.1666666716337204	79	0	1	1	0	1	0.5	0.800000011920929	45091
1	0.3749999701976776	0.125	0.30878663063049316	0.2584037780761719	0.6363636255264282	0.02190614491701126	0.3333333432674408	52	1	0	1	0	1	0.5	0.800000011920929	45091
0	0.2617187798023224	0.5	0.19130566716194153	0.019167454913258553	0.5974025726318359	0.0006050990778021514	0.1666666716337204	51	0	1	1	0	1	0.75	1	46009
0	0.2929687201976776	0.375	0.19227218627929688	0	0.714285671710968	0.00003525644933688454	0.6666666865348816	52	0	1	0	0	0.25	0.25	0.6000000238418579	46069
1	0.30078125	0	0.3074183166027069	0.044116027653217316	0.5454545021057129	0.016872158274054527	0.3333333432674408	71	0	1	1	0	0	0.5	0.4000000059604645	46099
1	0.4414063096046448	0.4672359228134155	0.25366246700286865	0.014572462998330593	0.6753246784210205	0.009915466420352459	0.8333333134651184	52	0	0	0	0	0.25	0.5	1	46103
1	0.4414063096046448	0.375	0.25366246700286865	0.014572462998330593	0.6753246784210205	0.009915466420352459	1	32	1	1	0	0	0.25	0.25	0.6000000238418579	46103
1	0.4414063096046448	0.25	0.25366246700286865	0.014572462998330593	0.6753246784210205	0.009915466420352459	0.3333333432674408	52	1	1	0	0	0.75	0.75	0.4000000059604645	46103
0	0.4335937798023224	0.25	0.22978182137012482	0.05715129151940346	0.5584415197372437	0.007490048184990883	0.8333333134651184	74	1	1	0	0	1	1	1	47001
1	0.4335937798023224	0.125	0.17963142693042755	0.05854431167244911	0.7532467842102051	0.009840648621320724	0.1666666716337204	87	1	1	1	0	0.5	1	1	47011
0	0.328125	0.25	0.08342473953962326	0.01672184094786644	0.7272726893424988	0.005794151686131954	0.1666666716337204	73	1	1	1	1	1	0.75	0.20000000298023224	47019
1	0.3671874403953552	0.3646729588508606	0.1801309734582901	0.03645313158631325	0.5584415197372437	0.005244191735982895	0.3333333432674408	47	0	1	1	0	1	0.75	0.800000011920929	47031
0	0.5507813096046448	0.5	0.24083706736564636	0.38185110688209534	0.3896103501319885	0.0626937597990036	0.6666666865348816	85	1	1	1	0	0.5	0.5	1	47037
0	0.5507813096046448	0	0.24083706736564636	0.38185110688209534	0.3896103501319885	0.0626937597990036	0.6666666865348816	78	0	0	1	0	1	0.75	1	47037
0	0.2968750298023224	0.25	0.22873929142951965	0.05577379837632179	0.5194805264472961	0.004871949553489685	0.1666666716337204	47	0	1	1	0	0	0.75	0.800000011920929	47043
0	0.4453125	0.625	0.14514079689979553	0.1989319771528244	0.5974025726318359	0.0037919131573289633	1	38	1	1	0	0	1	1	0.800000011920929	47045
	0.30859375	0.6824629902839661	0.1452602595090866	0.027929214760661125	0.6883116960525513	0.006866398733109236	1	70	0	1	1	0	0.5	0.75	1	47059
0	0.4609375298023224	0.5	0.07863558083772659	0.04213271662592888	0.5974025726318359	0.002543691312894225	0.6666666865348816	30	1	1	0	0	0.75	0.5	0.4000000059604645	47071
0	0.3046874403953552	0.5	0.16719698905944824	0.10779605805873871	0.6493505835533142	0.002699783071875572	0.8333333134651184	47	0	1	0	0	1	0.75	1	47077
1	0.4140625596046448	0.5	0.1601598560810089	0.03207477927207947	0.6883116960525513	0.005065449979156256	0.1666666716337204	52	1	1	0	0	0.75	1	0.6000000238418579	47089
0	0.4140625596046448	0.5	0.1601598560810089	0.03207477927207947	0.6883116960525513	0.005065449979156256	0.6666666865348816	52	0	1	0	0	1	0.5	0.800000011920929	47089
1	0.5234375596046448	0.375	0.2526850700378418	0.1231541708111763	0.6103895902633667	0.04330926761031151	0.6666666865348816	35	0	1	0	0	0.75	0.5	0.800000011920929	47093
0	0.5234375596046448	0.375	0.2526850700378418	0.1231541708111763	0.6103895902633667	0.04330926761031151	0.8333333134651184	59	0	0	1	1	0	0.5	0.6000000238418579	47093
0	0.5234375596046448	0.75	0.2526850700378418	0.1231541708111763	0.6103895902633667	0.04330926761031151	1	45	0	1	0	0	0	0.25	0.20000000298023224	47093
0	0.5234375596046448	0.375	0.2526850700378418	0.1231541708111763	0.6103895902633667	0.04330926761031151	1	31	1	1	0	0	0.75	0.5	0.800000011920929	47093
0	0.4296874701976776	0	0.10211439430713654	0.47681519389152527	0.4285714030265808	0.002723048208281398	0.3333333432674408	24	1	1	1	0	0.75	0	0.6000000238418579	47097
0	0.5585938096046448	0.75	0.18121694028377533	0.4885750114917755	0.5324675440788269	0.009859711863100529	1	31	0	1	1	0	1	0.75	1	47113
0	0.2343750298023224	1	0.2762616276741028	0.26513227820396423	0.5584415197372437	0.016647091135382652	0.5	61	0	1	1	0	0	0	0.20000000298023224	47125
1	0.41015625	0	0.14422857761383057	0.036445703357458115	0.58441561460495	0.0020998085383325815	0.1666666716337204	62	0	1	1	0	0	0.5	0.800000011920929	47129
1	0.3320311903953552	0.3646729588508606	0.1743209958076477	0.1408356875181198	0.5584415197372437	0.0031494053546339273	0.3333333432674408	71	0	1	1	0	0	0.75	1	47131
0	0.3789062798023224	0.25	0.20858356356620789	0.03358820825815201	0.6103895902633667	0.005429903045296669	0.5	86	0	1	1	0	1	0.5	0.4000000059604645	47145
0	0.2460937350988388	0.625	0.32882291078567505	0.16725461184978485	0.6103895902633667	0.025554878637194633	0.8333333134651184	42	0	1	0	0	0.75	0.5	1	47149
0	0.3164062798023224	0.25	0.19531291723251343	0.010902571491897106	0.7272726893424988	0.008848036639392376	0.1666666716337204	56	1	1	0	0	1	0.75	1	47155
0	0.609375	0.375	0.230379119515419	0.7054448127746582	0.35064932703971863	0.09444628655910492	0.3333333432674408	39	1	1	1	0	0	0.5	0	47157
0	0.609375	0.25	0.230379119515419	0.7054448127746582	0.35064932703971863	0.09444628655910492	0.6666666865348816	35	0	0	0	0	0	0.75	0.6000000238418579	47157
