GEOID,B02001_003E,B02001_001E,SUMLEVEL,ST,COUNTY,B19080_001E,B19080_002E,B19080_003E,B19080_004E,B19080_005E,B19081_001E,B19081_002E,B19081_003E,B19081_004E,B19081_005E,B19081_006E,B19013_001E,B01003_001E,COMPONENT,B19083_001E
05000US29131,190,24731,050,29,131,15920,29614,44354,65533,103879,9261,22769,36042,53834,95576,144439,35732,24731,00,0.4
05000US29133,2588,13498,050,29,133,10176,22550,36623,58964,113130,6923,15721,28866,46894,99825,172265,28966,13498,00,0.472
05000US29135,486,15081,050,29,135,18023,35936,57926,77343,115076,11516,27807,46899,66354,110923,165619,47329,15081,00,0.384
05000US29137,260,9141,050,29,137,17887,33329,48624,69261,109948,11499,26315,39876,57412,98501,139452,39262,9141,00,0.374
05000US29139,279,11884,050,29,139,18377,32116,48174,71198,110916,11941,25100,39687,59225,105866,159364,39511,11884,00,0.392
05000US29141,61,20608,050,29,141,16869,29941,44564,62635,111755,9684,24019,36690,53380,112493,204911,36267,20608,00,0.434
05000US29143,2624,17723,050,29,143,12696,23398,40474,64007,105274,8047,17674,31766,51823,100140,160714,32015,17723,00,0.447
05000US29145,332,55694,050,29,145,18016,32988,51352,77502,138348,11292,25590,41791,63454,129784,227716,41661,55694,00,0.438
05000US29147,416,22058,050,29,147,14058,28312,46113,70730,120452,7352,20495,37002,57726,121970,218890,36510,22058,00,0.472
05000US29149,35,10321,050,29,149,10885,20999,33392,51847,91774,7081,15936,25609,41984,90513,160614,24803,10321,00,0.461
05000US29151,143,13421,050,29,151,19630,34473,52549,79304,129323,12170,27247,42411,63996,126474,214389,42210,13421,00,0.421
05000US29153,11,9360,050,29,153,15033,25215,39861,56010,91559,9889,19991,32536,46241,89437,142820,33264,9360,00,0.402
05000US29155,4849,18586,050,29,155,10311,20347,36436,58552,113064,6479,14717,28368,47416,98536,153720,28290,18586,00,0.475
05000US29157,80,18638,050,29,157,21855,35690,54115,80058,123862,13357,29124,45445,66290,119043,183509,45863,18638,00,0.39
05000US29159,1168,40789,050,29,159,17925,29675,45029,67064,113582,10503,23737,36969,55940,110126,191828,36510,40789,00,0.423
05000US29161,867,42249,050,29,161,14787,28941,47039,75082,129067,8692,21963,37766,58474,131258,238719,37322,42249,00,0.474
05000US29163,1469,18514,050,29,163,17768,35259,54342,79956,122425,10938,26317,43441,65816,119070,190412,42969,18514,00,0.412
05000US29165,3814,87461,050,29,165,33670,53855,78924,117776,199456,19625,43781,65761,96938,191088,321839,65383,87461,00,0.41
05000US29167,137,29983,050,29,167,15704,28229,47386,68567,118536,9386,22079,37238,56540,109068,169211,36633,29983,00,0.427
05000US29169,4884,44684,050,29,169,19013,34773,51737,74046,119932,9657,26937,42837,62687,109817,169718,42476,44684,00,0.401
05000US29171,13,4906,050,29,171,13328,28067,43394,63088,97097,8769,20439,34248,52766,108545,203462,33992,4906,00,0.45
05000US29173,60,9691,050,29,173,20634,37571,55005,74232,117601,13035,29428,46302,63343,112270,175787,46875,9691,00,0.378
05000US29175,1597,25528,050,29,175,16680,28035,42566,66159,105143,9355,22595,35076,53024,98551,149145,34827,25528,00,0.408
05000US29177,373,23507,050,29,177,22710,40454,61557,85692,125832,12980,30616,51192,73131,136363,233464,51556,23507,00,0.41
05000US29179,51,6367,050,29,179,15695,28303,39560,60822,108216,9262,21176,33336,48472,90329,134014,33052,6367,00,0.399
05000US29181,28,13523,050,29,181,13277,24429,36773,57631,101839,8553,18012,29594,46178,89229,142846,29289,13523,00,0.425
05000US29183,13500,342562,050,29,183,35927,57976,82716,115740,177048,21370,47076,70206,97898,170207,261016,70077,342562,00,0.367
05000US29185,6,9379,050,29,185,14247,25519,42426,61777,99358,8477,19695,33510,50544,91091,131001,33041,9379,00,0.41
05000US29186,251,17758,050,29,186,23336,42610,58256,80329,124188,13759,33430,49817,68564,110480,155079,49712,17758,00,0.352
05000US29187,2327,62734,050,29,187,16742,29892,48121,72444,119570,9992,23393,38441,59980,107711,158167,38086,62734,00,0.412
05000US29189,211464,994923,050,29,189,25500,46057,71191,111992,215886,14630,35622,57928,89224,208536,388907,57502,994923,00,0.474
05000US29195,1278,22749,050,29,195,17524,32407,48104,69056,110144,10166,25478,40465,57699,100597,151472,40556,22749,00,0.388
05000US29197,16,4106,050,29,197,13406,24056,39205,59992,111692,9248,18784,30983,49055,93630,143235,30683,4106,00,0.422
05000US29199,0,4790,050,29,199,12775,27921,42691,69127,134696,8090,19702,35114,56101,119809,219294,35548,4790,00,0.471
05000US29201,4570,40753,050,29,201,14314,29381,46028,70219,121938,8577,21601,37235,56182,112556,178855,37132,40753,00,0.44
05000US29203,0,8310,050,29,203,13460,23438,34412,54168,87789,8183,17874,28600,43613,80214,116748,28474,8310,00,0.405
05000US29205,14,6457,050,29,205,16783,26050,39433,60158,99028,10148,21691,32876,48485,87290,119982,33275,6457,00,0.383
05000US29207,457,29524,050,29,207,15144,26429,42846,66324,120745,9553,20686,33855,53931,109024,177756,33684,29524,00,0.44
05000US29209,0,31186,050,29,209,20043,32003,49861,70088,125646,11383,26045,40701,59003,115172,194702,40830,31186,00,0.412
05000US29211,6,6842,050,29,211,13357,24586,37758,59593,92562,8608,18898,30753,47107,89190,141748,30613,6842,00,0.417
05000US29213,131,45732,050,29,213,18438,31884,48334,70751,116421,10710,24993,39950,57791,125638,232244,40103,45732,00,0.442
05000US29215,677,24477,050,29,215,13747,24772,36397,56987,104600,8242,18941,30706,45487,96898,166359,30569,24477,00,0.44
05000US29217,70,20127,050,29,217,13967,26423,41176,64923,111802,8657,19598,33616,50141,100868,157331,33161,20127,00,0.432
05000US29219,566,30249,050,29,219,22387,41463,62067,90368,142347,13160,31535,50244,75817,138490,222879,49722,30249,00,0.41
05000US29221,548,24230,050,29,221,12828,28197,42926,67256,101196,7331,20336,35387,53663,101335,166615,35510,24230,00,0.437
05000US29223,55,12593,050,29,223,11792,20564,35145,52183,94968,7388,15894,28213,43555,84912,129662,28315,12593,00,0.433
05000US29225,419,35635,050,29,225,17220,32275,47266,69905,115290,10013,24747,39608,57786,105711,165621,39478,35635,00,0.404
05000US29227,0,2058,050,29,227,17892,31034,45927,63250,94222,10412,25090,38689,50889,87234,131225,39479,2058,00,0.361
05000US29229,42,18082,050,29,229,12129,21937,36039,56420,104428,7668,17223,28258,45855,110741,217393,27598,18082,00,0.489
05000US29510,171272,355078,050,29,510,12746,26496,43158,71304,127498,6998,19389,34336,55305,120763,204015,34227,355078,00,0.479
05000US30001,22,8887,050,30,001,16461,30109,49490,72303,117775,9740,22736,37471,60206,110871,173360,37038,8887,00,0.425
05000US30003,0,12809,050,30,003,14166,29655,44338,65507,116190,9091,21342,35960,53936,107767,165853,34891,12809,00,0.43
05000US30005,0,6515,050,30,005,13460,27197,44315,65812,103804,8638,20312,36963,52890,101745,166958,37039,6515,00,0.426
05000US30007,13,4602,050,30,007,21498,34526,47600,75158,139759,13655,28716,42508,58118,108042,161645,42860,4602,00,0.372
05000US30009,7,9741,050,30,009,20178,37072,60033,91375,141507,12202,28992,49675,72619,132765,199488,50676,9741,00,0.41
05000US30011,0,1260,050,30,011,15759,28339,48559,81200,128226,4812,22975,37446,64521,116807,159874,35813,1260,00,0.447
05000US30013,1258,81912,050,30,013,18675,33147,51595,77952,131267,10290,25729,42190,63307,129426,225179,41964,81912,00,0.44
05000US30015,14,5223,050,30,015,18905,31355,49548,69175,113860,10931,24402,39514,58885,113197,197281,38664,5223,00,0.419
05000US30017,26,11129,050,30,017,18535,31117,45724,73136,113676,11272,24419,38459,57369,109157,162152,38627,11129,00,0.406
05000US30019,0,1483,050,30,019,18207,29386,42594,76142,127639,11394,23613,35057,57641,124581,213289,34300,1483,00,0.444
05000US30021,51,8547,050,30,021,21125,38443,59169,85691,128758,10865,30095,48068,70799,126202,204161,47706,8547,00,0.407
05000US30023,132,8876,050,30,023,15759,26215,42887,68883,121908,10297,20726,33737,55073,103460,150307,33429,8876,00,0.42
05000US30025,0,2657,050,30,025,22577,41051,64458,91183,143593,16187,29675,53103,74817,143380,233797,53889,2657,00,0.405
05000US30027,92,11218,050,30,027,17103,29465,44031,76082,114567,9531,22736,36635,55375,114611,178614,36568,11218,00,0.435
05000US30029,172,86657,050,30,029,21182,37130,55197,81883,146137,12660,29078,45682,67936,142642,252832,45258,86657,00,0.435
05000US30031,425,86532,050,30,031,24164,40513,59791,88788,158176,14100,32247,49618,72755,155476,278383,49343,86532,00,0.433
05000US30033,0,1135,050,30,033,17353,27130,42845,67376,121924,11395,21931,32483,53604,108120,170111,32880,1135,00,0.424
05000US30035,54,13411,050,30,035,15090,30367,53342,82081,139117,8685,22622,41410,66564,118370,167160,41009,13411,00,0.433
05000US30037,0,873,050,30,037,16864,28124,45430,62676,99487,11016,21929,35921,54128,92148,126979,36029,873,00,0.383
05000US30039,0,2880,050,30,039,16875,29112,39292,67677,129886,9857,22593,34458,53077,120432,212470,35247,2880,00,0.453
05000US30041,64,16434,050,30,041,18895,33498,56124,84826,127068,10652,25626,44715,69705,124053,194052,44833,16434,00,0.422
05000US30043,26,11105,050,30,043,29334,46085,66006,98945,152338,17740,37059,56152,83326,149115,247560,56294,11105,00,0.389
05000US30045,0,2077,050,30,045,19081,30893,48006,73970,140082,10432,25569,39377,61535,130546,230328,39900,2077,00,0.447
05000US30047,58,28239,050,30,047,15930,31342,47828,71658,119833,9256,23717,39213,57480,114326,178056,39048,28239,00,0.428
05000US30049,185,60081,050,30,049,21407,41417,61092,87082,144400,12459,31211,50481,72957,141810,242250,50245,60081,00,0.42
05000US30051,0,2100,050,30,051,13987,31230,42699,71745,111711,6833,21948,38316,56934,118499,204053,39310,2100,00,0.459
05000US30053,83,18698,050,30,053,15959,26267,40615,63237,110587,9323,20940,32658,51117,96317,141433,32644,18698,00,0.414
05000US30055,0,1747,050,30,055,20938,33335,50857,74409,119311,13847,27005,41570,59891,107022,148343,40903,1747,00,0.373
05000US30057,20,7314,050,30,057,19270,35087,50807,79285,131627,12154,26891,42533,62308,116500,182810,42054,7314,00,0.402
05000US30059,0,1628,050,30,059,15345,28302,39430,57790,140102,8084,21870,33309,47061,110270,188096,33365,1628,00,0.45
05000US30061,0,3898,050,30,061,16637,29983,44755,66829,110690,11108,23512,37007,54846,99656,131789,36820,3898,00,0.389
05000US30063,619,105637,050,30,063,15943,31092,52116,82572,145225,8447,23593,41426,65826,141092,245232,41220,105637,00,0.474
05000US30065,0,4413,050,30,065,14371,26475,40036,63259,118343,8559,20773,32923,50941,107915,188640,33000,4413,00,0.448
05000US30067,0,15935,050,30,067,18419,31622,49822,72712,148819,10306,25031,39753,60144,133175,243034,39730,15935,00,0.454
05000US30069,7,512,050,30,069,21090,32124,46229,61085,113552,12020,26362,39620,53406,105870,186931,38833,512,00,0.393
05000US30071,0,3959,050,30,071,19610,29886,45465,73869,98247,13324,24550,37346,61476,107826,172453,37080,3959,00,0.396
05000US30073,44,5909,050,30,073,15230,25861,41981,64082,123687,8279,21027,33313,50762,108986,185620,32790,5909,00,0.449
05000US30075,0,1668,050,30,075,17712,31951,47118,63455,102416,9964,23693,39523,55233,100045,169917,39489,1668,00,0.4
05000US30077,62,7057,050,30,077,18511,33555,44088,69272,97140,11962,26954,39726,53763,95656,137997,40329,7057,00,0.363
05000US30079,0,1004,050,30,079,16040,30072,44568,68160,110966,10768,22457,36492,55436,118494,211680,36618,1004,00,0.442
05000US30081,14,40060,050,30,081,18855,33284,51175,80230,147900,11463,25689,42223,64783,134870,232955,42654,40060,00,0.443
05000US30083,0,9128,050,30,083,19357,41049,58516,85404,137563,8347,31634,48621,71340,134138,218489,49553,9128,00,0.426
05000US30085,0,10231,050,30,085,13881,27662,44914,69555,116975,7254,20001,35108,56296,104437,153084,34731,10231,00,0.439
05000US30087,58,9152,050,30,087,16633,32740,60510,84784,123857,10119,23794,45384,72518,115624,160933,43269,9152,00,0.411
05000US30089,36,10950,050,30,089,14915,26253,40481,58463,107209,8798,20271,32282,49181,94643,141911,31521,10950,00,0.416
05000US30091,1,3568,050,30,091,18287,33881,49515,78648,154832,10030,24794,39992,61394,127986,212550,39091,3568,00,0.443
05000US30093,67,32740,050,30,093,16341,30091,48444,70746,114171,9647,22769,38032,59445,104715,154986,37324,32740,00,0.412
05000US30095,45,8573,050,30,095,23517,44691,66006,90432,142781,13590,33500,55341,78972,140458,232797,55401,8573,00,0.401
05000US30097,0,3675,050,30,097,19446,33326,55352,79823,138813,5334,25910,43910,68372,115979,169129,43016,3675,00,0.419
05000US30099,15,6132,050,30,099,19095,31730,49059,73548,119983,9856,25358,39979,59268,115993,198990,39360,6132,00,0.425
05000US30101,35,5110,050,30,101,18959,34339,46791,75691,132978,10789,26118,40914,59327,113834,172758,41322,5110,00,0.408
05000US30103,0,912,050,30,103,21832,34106,54528,77150,113876,14530,27289,42805,68506,108233,136042,43553,912,00,0.368
05000US30105,43,6888,050,30,105,19118,32832,47977,76169,119833,10971,25228,39763,59399,123243,216363,38559,6888,00,0.434
05000US30107,0,2018,050,30,107,12828,24222,40968,61220,97200,6814,17883,31436,51876,89070,119513,30375,2018,00,0.426
05000US30109,7,922,050,30,109,15481,29603,41520,65247,137517,7844,22820,33810,51565,107938,157618,32154,922,00,0.434
05000US30111,1528,140436,050,30,111,20907,38005,57420,85715,148898,12318,29300,47232,70793,143396,247558,46967,140436,00,0.433
05000US31001,196,33024,050,31,001,19706,36953,54448,78895,130395,12154,27642,45073,64636,129659,227772,44524,33024,00,0.423
05000US31003,15,6729,050,31,003,15835,29774,43157,67469,105786,11375,22751,36029,52918,106719,179985,35883,6729,00,0.415
05000US31005,0,364,050,31,005,27464,35994,54396,67386,108839,18789,31578,45437,60653,94405,124851,44750,364,00,0.306
05000US31007,0,824,050,31,007,17990,20978,40482,63156,150043,9231,19236,30943,55132,137315,266054,32833,824,00,0.498
05000US31009,0,471,050,31,009,19402,27572,41232,53803,82207,15415,25026,34986,47523,83115,135323,35694,471,00,0.331
05000US31011,0,5531,050,31,011,21145,36054,49881,68749,114994,12907,28055,43189,58887,123006,239007,43891,5531,00,0.414
05000US31013,55,11031,050,31,013,21331,36729,53055,84440,121863,12604,28863,44931,67323,116140,162862,45000,11031,00,0.388
05000US31015,0,2120,050,31,015,16832,27679,37486,59229,97063,10080,22569,32547,47472,92446,153310,33060,2120,00,0.399
05000US31017,4,3178,050,31,017,12901,20689,35688,60410,123351,8153,16666,26800,46613,115766,214492,26676,3178,00,0.497
05000US31019,377,44877,050,31,019,19350,35580,56715,85309,138630,11394,28065,46150,69680,133984,219892,46300,44877,00,0.426
05000US31021,23,7047,050,31,021,19255,34447,52322,77682,128846,9782,26762,43454,63627,123375,195178,43333,7047,00,0.424
05000US31023,14,8416,050,31,023,25947,38244,52885,73817,112825,14018,32122,45194,63364,108086,163823,45226,8416,00,0.358
05000US31025,112,25495,050,31,025,30970,51597,71716,100252,153741,17648,42271,61978,85948,145961,226841,62527,25495,00,0.364
05000US31027,4,8582,050,31,027,19543,34493,52579,73053,113138,11356,26516,42962,60317,123822,230032,42430,8582,00,0.427
05000US31029,0,3702,050,31,029,20208,31909,48354,78001,112271,13155,26574,38527,60993,103919,147281,37192,3702,00,0.378
05000US31031,5,5682,050,31,031,16631,32029,49311,71456,121524,9950,25246,39705,59350,116238,198180,39089,5682,00,0.424
05000US31033,0,9829,050,31,033,23032,40591,57494,93618,144793,13818,32186,47620,73765,134110,201226,47115,9829,00,0.399
05000US31035,1,6334,050,31,035,18198,30884,49204,67330,110197,10542,24342,39997,57640,114590,207022,39642,6334,00,0.424
05000US31037,0,10100,050,31,037,21240,35498,52344,72569,114838,12130,28437,45027,61476,106439,160747,45919,10100,00,0.374
05000US31039,0,9330,050,31,039,20710,35504,52067,73584,134024,12958,28433,42949,62376,128370,228739,41900,9330,00,0.418
05000US31041,11,10894,050,31,041,19058,34758,48580,74954,115887,10820,27484,41742,61128,115814,196137,42282,10894,00,0.408
05000US31043,33,20295,050,31,043,22055,35096,54007,75860,127929,12925,29206,44347,63631,115174,181341,44564,20295,00,0.386
05000US31045,175,8736,050,31,045,10285,24826,40530,63353,104166,6851,16725,32063,49683,105482,176079,31052,8736,00,0.47
05000US31047,232,24789,050,31,047,19640,33830,51068,72072,123017,11909,25640,41183,60934,114981,190582,40842,24789,00,0.408
05000US31049,1,1988,050,31,049,18040,31038,47977,68601,120042,10137,24144,38921,56598,109616,172007,38933,1988,00,0.414
05000US31051,4,6224,050,31,051,21053,33977,51569,73474,111703,12683,27819,42248,62803,101527,150034,42016,6224,00,0.366
05000US31053,172,35774,050,31,053,19598,35145,53449,77279,126553,11879,27466,44611,64154,119756,190961,44904,35774,00,0.405
05000US31055,54448,497939,050,31,055,21557,39759,62014,95793,169996,11815,30425,50341,76964,167475,304118,50107,497939,00,0.461
05000US31057,0,1939,050,31,057,18316,32080,52036,75108,117681,13053,24618,40168,62545,143923,304002,38346,1939,00,0.466
05000US31059,154,6051,050,31,059,19198,34953,51171,72610,124368,11208,26916,42589,60312,110082,165111,42464,6051,00,0.393
05000US31061,0,3187,050,31,061,16036,31338,42529,65593,105417,9818,24754,35774,53683,107428,187444,35259,3187,00,0.42
05000US31063,0,2643,050,31,063,19778,36453,51248,67900,107360,12259,27585,42662,58609,122597,230013,41676,2643,00,0.417
05000US31065,0,4681,050,31,065,16842,32084,45565,64090,110352,10844,24336,37963,54125,104746,174848,38406,4681,00,0.404
05000US31067,55,22935,050,31,067,18104,33424,51140,76292,120094,10538,25374,42102,62060,111439,165320,41569,22935,00,0.404
05000US31069,1,1856,050,31,069,14776,27615,40504,63474,96989,9876,21796,33794,52529,93225,141284,33692,1856,00,0.398
05000US31071,0,1902,050,31,071,17959,27911,44844,57797,102748,11031,22815,35489,51849,91584,142422,35455,1902,00,0.382
05000US31073,4,1932,050,31,073,18603,37763,50470,71780,179786,10603,28939,43471,61285,139101,245636,43487,1932,00,0.442
05000US31075,0,608,050,31,075,17802,27499,45097,69166,105442,10719,23140,36941,56007,96463,122062,37000,608,00,0.385
05000US31077,21,2344,050,31,077,18428,29484,45703,64328,97014,11918,23474,37995,55963,93287,137576,38355,2344,00,0.374
05000US31079,790,55669,050,31,079,21123,37066,55088,81439,131357,12739,29376,46044,66396,127564,213756,46215,55669,00,0.408
05000US31081,13,9302,050,31,081,23095,41739,59008,81695,124813,14264,32156,50000,69412,119361,187644,49618,9302,00,0.372
